timestamp,latitude,longitude,altitude,speed,acceleration,bearing
2023-11-29 04:08:41,12.884112782,77.4490757,677.2576,21.809313499741805,-0.7620120854764458,217.9830113813376
2023-11-29 04:08:42,12.883952872,77.448968751,679.755,21.226468392604506,-0.5828451071372989,213.10312149609874
2023-11-29 04:08:43,12.883792703,77.44883985,677.7408,22.636699708407004,1.4102313158024984,218.11490874651815
2023-11-29 04:08:44,12.883628387,77.448721992,681.0797,22.29441983554562,-0.34227987286138273,214.9615244138664
2023-11-29 04:08:45,12.883454866,77.448617458,681.0273,22.37578847681648,0.08136864127085985,210.42413267790175
2023-11-29 04:08:46,12.883304936,77.448516475,682.1,19.94379659132265,-2.431991885493833,213.28806133005452
2023-11-29 04:08:47,12.883139353,77.448420309,681.7412,21.157997655977724,1.2142010646550752,209.5164728127889
2023-11-29 04:08:48,12.882993878,77.448310438,682.8548,20.08738928966079,-1.0706083663169323,216.36218223843957
2023-11-29 04:08:49,12.882821352,77.448204635,681.272,22.35073857165861,2.2633492819978187,210.87188890926433
2023-11-29 04:08:50,12.88266343,77.448127447,682.2758,19.451541886337615,-2.8991966853209945,205.4763952090509
2023-11-29 04:08:51,12.882502628,77.448018879,683.2602,21.405638683973617,1.9540967976360015,213.35177101737332
2023-11-29 04:08:52,12.882349241,77.44792253,682.1851,19.99940932384606,-1.4062293601275577,211.4805046071152
2023-11-29 04:08:53,12.882181089,77.447840269,685.21,20.71499504433758,0.7155857204915215,205.49615656068454
2023-11-29 04:08:54,12.88203577,77.44774016,686.8658,19.464287296164024,-1.2507077481735571,213.88344619970295
2023-11-29 04:08:55,12.881868534,77.44765666,686.7252,20.68153408768248,1.2172467915184555,205.95348874113952
2023-11-29 04:08:56,12.881708118,77.447564442,686.6758,20.447406379757645,-0.23412770792483428,209.26626448222072
2023-11-29 04:08:57,12.881547679,77.447467513,684.5569,20.704050433845424,0.25664405408777924,210.4957071564739
2023-11-29 04:08:58,12.881391294,77.447373924,685.8733,20.13207169969205,-0.5719787341533724,210.2589336544305
2023-11-29 04:08:59,12.881232992,77.447284447,685.5497,20.09762152108021,-0.03445017861184141,208.8550008145235
2023-11-29 04:09:00,12.881095955,77.447182707,685.0859,18.809944071857995,-1.2876774492222154,215.8949139219981
2023-11-29 04:09:01,12.880940354,77.447090007,684.6876,20.00826090958936,1.1983168377313653,210.14642026132273
2023-11-29 04:09:02,12.880793277,77.44700744,685.2384,18.643037258338254,-1.3652236512511067,208.69010329937137
2023-11-29 04:09:03,12.880648293,77.446900622,686.4304,19.848661800607935,1.2056245422696819,215.68658440983216
2023-11-29 04:09:04,12.880489754,77.446820054,687.1114,19.673411726724417,-0.1752500738835181,206.35395011930848
2023-11-29 04:09:05,12.880360164,77.446732844,687.8608,17.233856043828975,-2.439555682895442,213.26628488426442
2023-11-29 04:09:06,12.880200235,77.446637421,687.2739,20.572675441007206,3.3388193971782307,210.18423615432812
2023-11-29 04:09:07,12.880061935,77.446550054,690.8545,18.060397894667286,-2.51227754633992,211.62584661523593
2023-11-29 04:09:08,12.879917209,77.446467572,690.2758,18.409679046692855,0.34928115202556853,209.0556254165009
2023-11-29 04:09:09,12.879764629,77.446377771,688.5703,19.560254109589714,1.1505750628968592,209.84472057940368
2023-11-29 04:09:10,12.879631678,77.446279295,692.3077,18.23449489066263,-1.3257592189270824,215.83148935733297
2023-11-29 04:09:11,12.879483799,77.446201433,693.4327,18.482949053127367,0.24845416246473562,207.1704454385874
2023-11-29 04:09:12,12.87932924,77.4460874,692.703,21.169697271201336,2.6867482180739692,215.7249846010621
2023-11-29 04:09:13,12.879179935,77.44600742,693.9688,18.72932246048574,-2.4403748107155963,207.573810433493
2023-11-29 04:09:14,12.879028058,77.445912759,692.2055,19.7608565512449,1.031534090759159,211.2826296218626
2023-11-29 04:09:15,12.87888915,77.445818686,692.1576,18.50836105867706,-1.2524954925678387,213.43261771895553
2023-11-29 04:09:16,12.87874956,77.445758769,700.0993,16.825766314275103,-1.6825947444019569,202.70627531030217
2023-11-29 04:09:17,12.87859255,77.44564503,694.9366,21.373165712313757,4.547399398038653,215.2291049165234
2023-11-29 04:09:18,12.878451925,77.445532482,690.6512,19.833002882934014,-1.5401628293797422,217.96167348935927
2023-11-29 04:09:19,12.87830054,77.445440348,690.6915,19.572961911636774,-0.26004097129724,210.68057779709673
2023-11-29 04:09:20,12.878149126,77.445364415,690.9222,18.74074979478419,-0.8322121168525847,206.05300192149764
2023-11-29 04:09:21,12.87800678,77.445265069,691.09,19.144183954530344,0.4034341597461548,214.22997494119357
2023-11-29 04:09:22,12.877857197,77.445174905,691.3535,19.291855398891723,0.1476714443613787,210.4388307330668
2023-11-29 04:09:23,12.877708015,77.445070138,689.5094,20.10328858086906,0.8114331819773355,214.3960424364769
2023-11-29 04:09:24,12.877555548,77.444976796,690.6074,19.743330581883736,-0.35995799898532255,210.82931225775542
2023-11-29 04:09:25,12.877394505,77.444880785,689.9921,20.71185713693929,0.9685265550555542,210.16463963875034
2023-11-29 04:09:26,12.8772417,77.444785819,691.13,19.86626500755634,-0.8455921293829505,211.20976502718074
2023-11-29 04:09:27,12.877094533,77.444674465,689.5977,20.33438094425164,0.4681159366953018,216.4132736348347
2023-11-29 04:09:28,12.876965279,77.444586379,690.7705,17.255063828370066,-3.079317115881576,213.5983304361705
2023-11-29 04:09:29,12.876802622,77.444478741,690.722,21.52356427908164,4.268500450711574,212.826323159472
2023-11-29 04:09:30,12.87664544,77.444376791,692.8822,20.67860522276633,-0.8449590563153109,212.30516932321373
2023-11-29 04:09:31,12.876500123,77.444272083,692.5399,19.74651102868539,-0.9320941940809391,215.0853209611113
2023-11-29 04:09:32,12.876359206,77.444151267,690.0428,20.42152245138847,0.6750114227030792,219.88874879984076
2023-11-29 04:09:33,12.876223894,77.444033707,690.1239,19.717391809139357,-0.7041306422491118,220.2632593067998
2023-11-29 04:09:34,12.876075398,77.443909809,689.0001,21.28430830429288,1.5669164951535208,219.12394933766342
2023-11-29 04:09:35,12.875930934,77.443786274,687.4919,20.91319419872841,-0.37111410556446955,219.81541362969045
2023-11-29 04:09:36,12.875786141,77.443647065,687.8659,22.06647580732393,1.1532816085955204,223.1450703147001
2023-11-29 04:09:37,12.875647926,77.443510672,685.8916,21.325864404523156,-0.7406114028007735,223.89059328111506
2023-11-29 04:09:38,12.875502979,77.443378286,684.0604,21.5802469874207,0.254382582897545,221.6811147288249
2023-11-29 04:09:39,12.875384686,77.443237936,687.7171,20.11161244816326,-1.4686345392574403,229.1539372421648
2023-11-29 04:09:40,12.875238265,77.443084433,686.2839,23.27995116981241,3.1683387216491496,225.62362956041216
2023-11-29 04:09:41,12.875103517,77.442915735,685.2117,23.641146704364008,0.36119553455159803,230.67043570789716
2023-11-29 04:09:42,12.874979815,77.44276191,687.1214,21.615751010280484,-2.0253956940835245,230.48034334362148
2023-11-29 04:09:43,12.874829174,77.442600504,685.1983,24.22190176135735,2.6061507510768678,226.24755005932985
2023-11-29 04:09:44,12.874690822,77.442442745,686.05,23.00244299589879,-1.2194587654585618,228.0254797536907
2023-11-29 04:09:45,12.874569365,77.442273417,685.1842,22.788250997413165,-0.21419199848562442,233.65490314461914
2023-11-29 04:09:46,12.8744501,77.442098584,685.8801,23.13099684544394,0.34274584803077346,235.01734992801772
2023-11-29 04:09:47,12.874317331,77.441925821,685.8641,23.846806126866603,0.7158092814226649,231.7505521078177
2023-11-29 04:09:48,12.874182664,77.441756555,685.6443,23.683161050699983,-0.16364507616662038,230.781799165833
